Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca1410-il-1000000-n5
Airfoil,naca1410-il
Reynolds number,1000000
Ncrit,5
Mach,0
Max Cl/Cd,78.316
Max Cl/Cd alpha,8.75
Url,http://airfoiltools.com/polar/csv?polar=xf-naca1410-il-1000000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-16.750,-1.0860,0.10096,0.09860,-0.0040,1.0000,0.0061
-16.500,-1.2328,0.06971,0.06695,-0.0220,1.0000,0.0056
-16.250,-1.2897,0.05406,0.05100,-0.0333,1.0000,0.0055
-16.000,-1.3138,0.04558,0.04230,-0.0401,1.0000,0.0054
-15.750,-1.3270,0.04003,0.03657,-0.0441,1.0000,0.0055
-15.500,-1.3346,0.03621,0.03259,-0.0459,1.0000,0.0055
-15.250,-1.3383,0.03344,0.02969,-0.0460,1.0000,0.0056
-15.000,-1.3390,0.03135,0.02747,-0.0451,1.0000,0.0057
-14.750,-1.3371,0.02970,0.02571,-0.0434,1.0000,0.0058
-14.500,-1.3325,0.02833,0.02423,-0.0414,1.0000,0.0059
-14.250,-1.3221,0.02708,0.02287,-0.0400,1.0000,0.0060
-14.000,-1.3092,0.02593,0.02161,-0.0388,1.0000,0.0062
-13.750,-1.2944,0.02487,0.02045,-0.0377,1.0000,0.0063
-13.500,-1.2783,0.02388,0.01936,-0.0367,1.0000,0.0065
-13.250,-1.2608,0.02296,0.01834,-0.0358,1.0000,0.0067
-13.000,-1.2424,0.02212,0.01739,-0.0349,1.0000,0.0068
-12.750,-1.2229,0.02134,0.01652,-0.0341,1.0000,0.0069
-12.500,-1.2044,0.02039,0.01548,-0.0332,1.0000,0.0073
-12.250,-1.1846,0.01957,0.01459,-0.0324,1.0000,0.0076
-12.000,-1.1638,0.01886,0.01381,-0.0316,1.0000,0.0079
-11.750,-1.1424,0.01820,0.01309,-0.0309,1.0000,0.0083
-11.500,-1.1205,0.01760,0.01243,-0.0302,1.0000,0.0087
-11.250,-1.0983,0.01705,0.01180,-0.0295,1.0000,0.0091
-11.000,-1.0757,0.01654,0.01121,-0.0289,1.0000,0.0093
-10.750,-1.0540,0.01591,0.01054,-0.0280,1.0000,0.0100
-10.500,-1.0318,0.01538,0.00997,-0.0273,1.0000,0.0107
-10.250,-1.0094,0.01491,0.00946,-0.0264,1.0000,0.0113
