Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca2411-il-1000000-n5
Airfoil,naca2411-il
Reynolds number,1000000
Ncrit,5
Mach,0
Max Cl/Cd,97.6761
Max Cl/Cd alpha,4.25
Url,http://airfoiltools.com/polar/csv?polar=xf-naca2411-il-1000000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-16.250,-0.9170,0.08561,0.08307,-0.0473,1.0000,0.0110
-16.000,-0.9880,0.07041,0.06771,-0.0565,1.0000,0.0109
-15.750,-1.0800,0.05077,0.04779,-0.0699,1.0000,0.0106
-15.500,-1.1173,0.03920,0.03594,-0.0805,1.0000,0.0106
-15.250,-1.1345,0.03406,0.03062,-0.0842,1.0000,0.0106
-15.000,-1.1412,0.03148,0.02792,-0.0841,1.0000,0.0107
-14.750,-1.1497,0.02950,0.02582,-0.0821,1.0000,0.0107
-14.500,-1.1565,0.02820,0.02442,-0.0785,1.0000,0.0108
-14.250,-1.1603,0.02719,0.02333,-0.0745,1.0000,0.0109
-14.000,-1.1574,0.02610,0.02214,-0.0715,1.0000,0.0110
-13.750,-1.1520,0.02514,0.02109,-0.0687,1.0000,0.0111
-13.500,-1.1448,0.02428,0.02014,-0.0660,1.0000,0.0112
-13.250,-1.1365,0.02347,0.01923,-0.0633,1.0000,0.0113
-13.000,-1.1128,0.02255,0.01821,-0.0637,0.9990,0.0115
-12.750,-1.0871,0.02170,0.01726,-0.0643,0.9975,0.0116
-12.500,-1.0633,0.02052,0.01597,-0.0649,0.9956,0.0119
-12.250,-1.0368,0.01965,0.01504,-0.0656,0.9941,0.0122
-12.000,-1.0126,0.01891,0.01422,-0.0656,0.9921,0.0125
-11.750,-0.9867,0.01826,0.01352,-0.0659,0.9900,0.0127
-11.500,-0.9596,0.01764,0.01282,-0.0664,0.9881,0.0130
-11.250,-0.9316,0.01702,0.01213,-0.0670,0.9864,0.0132
-11.000,-0.9027,0.01642,0.01146,-0.0677,0.9850,0.0135
-10.750,-0.8730,0.01587,0.01084,-0.0685,0.9838,0.0138
-10.500,-0.8476,0.01535,0.01026,-0.0684,0.9810,0.0140
-10.250,-0.8209,0.01488,0.00972,-0.0685,0.9781,0.0143
-10.000,-0.7922,0.01442,0.00920,-0.0689,0.9759,0.0145
-9.750,-0.7633,0.01381,0.00854,-0.0696,0.9740,0.0151
-9.500,-0.7326,0.01332,0.00801,-0.0705,0.9725,0.0156
-9.250,-0.7006,0.01288,0.00754,-0.0716,0.9712,0.0160
-9.000,-0.6748,0.01251,0.00712,-0.0713,0.9668,0.0165
-8.750,-0.6465,0.01213,0.00671,-0.0716,0.9630,0.0169
-8.500,-0.6156,0.01178,0.00630,-0.0723,0.9600,0.0174
-8.250,-0.5833,0.01144,0.00592,-0.0734,0.9573,0.0178
-8.000,-0.5572,0.01108,0.00552,-0.0731,0.9516,0.0185
-7.750,-0.5281,0.01073,0.00516,-0.0735,0.9463,0.0195
-7.500,-0.4976,0.01044,0.00484,-0.0741,0.9409,0.0205
-7.250,-0.4703,0.01019,0.00455,-0.0740,0.9321,0.0214
-7.000,-0.4419,0.00992,0.00424,-0.0741,0.9235,0.0225
-6.750,-0.4148,0.00967,0.00396,-0.0739,0.9144,0.0242
-6.500,-0.3878,0.00946,0.00372,-0.0737,0.9062,0.0258
-6.250,-0.3610,0.00925,0.00347,-0.0734,0.8974,0.0277
-6.000,-0.3346,0.00905,0.00326,-0.0730,0.8883,0.0301
-5.750,-0.3080,0.00889,0.00305,-0.0727,0.8789,0.0325
-5.500,-0.2819,0.00870,0.00285,-0.0723,0.8684,0.0361
-5.250,-0.2556,0.00856,0.00268,-0.0719,0.8579,0.0394
-5.000,-0.2296,0.00841,0.00250,-0.0714,0.8470,0.0434
-4.750,-0.2035,0.00829,0.00234,-0.0709,0.8350,0.0470
-4.500,-0.1774,0.00815,0.00220,-0.0704,0.8231,0.0519
-4.250,-0.1514,0.00805,0.00206,-0.0700,0.8108,0.0570
-4.000,-0.1256,0.00794,0.00193,-0.0694,0.7981,0.0636
-3.750,-0.0999,0.00783,0.00181,-0.0689,0.7850,0.0718
-3.500,-0.0742,0.00773,0.00169,-0.0683,0.7711,0.0814
-3.250,-0.0484,0.00764,0.00159,-0.0678,0.7569,0.0921
-3.000,-0.0226,0.00756,0.00150,-0.0673,0.7426,0.1034
-2.750,0.0032,0.00749,0.00142,-0.0668,0.7278,0.1156
-2.500,0.0289,0.00742,0.00134,-0.0662,0.7128,0.1300
-2.000,0.0802,0.00728,0.00122,-0.0651,0.6824,0.1646
-1.750,0.1059,0.00723,0.00117,-0.0646,0.6672,0.1836
-1.500,0.1315,0.00718,0.00114,-0.0641,0.6511,0.2043
-1.000,0.1829,0.00710,0.00108,-0.0630,0.6210,0.2490
-0.750,0.2085,0.00706,0.00107,-0.0625,0.6055,0.2757
-0.500,0.2342,0.00702,0.00107,-0.0620,0.5905,0.3046
-0.250,0.2597,0.00699,0.00107,-0.0615,0.5757,0.3352
0.000,0.2852,0.00694,0.00107,-0.0609,0.5613,0.3698
0.250,0.3102,0.00686,0.00108,-0.0603,0.5473,0.4160
0.500,0.3349,0.00675,0.00111,-0.0597,0.5340,0.4746
0.750,0.3594,0.00664,0.00114,-0.0590,0.5209,0.5391
1.000,0.3839,0.00656,0.00118,-0.0582,0.5083,0.5967
1.250,0.4083,0.00649,0.00123,-0.0574,0.4964,0.6496
1.500,0.4320,0.00642,0.00129,-0.0565,0.4840,0.7050
1.750,0.4551,0.00634,0.00135,-0.0553,0.4719,0.7641
2.000,0.4781,0.00627,0.00142,-0.0542,0.4604,0.8195
2.250,0.5017,0.00622,0.00151,-0.0530,0.4489,0.8781
2.500,0.5328,0.00627,0.00163,-0.0536,0.4360,0.9270
2.750,0.5744,0.00643,0.00176,-0.0566,0.4180,0.9542
3.000,0.6150,0.00662,0.00187,-0.0594,0.3972,0.9680
3.250,0.6537,0.00684,0.00200,-0.0619,0.3746,0.9768
3.500,0.6869,0.00712,0.00214,-0.0631,0.3457,0.9859
3.750,0.7208,0.00744,0.00231,-0.0646,0.3116,0.9929
4.000,0.7563,0.00775,0.00248,-0.0665,0.2828,0.9975
4.250,0.7902,0.00809,0.00267,-0.0680,0.2508,1.0000
4.500,0.8097,0.00841,0.00286,-0.0664,0.2230,1.0000
4.750,0.8297,0.00872,0.00305,-0.0648,0.1983,1.0000
5.000,0.8491,0.00907,0.00327,-0.0632,0.1716,1.0000
5.250,0.8691,0.00940,0.00350,-0.0616,0.1502,1.0000
5.500,0.8891,0.00973,0.00373,-0.0601,0.1292,1.0000
5.750,0.9079,0.01016,0.00401,-0.0584,0.1036,1.0000
6.000,0.9278,0.01051,0.00428,-0.0568,0.0870,1.0000
6.250,0.9483,0.01084,0.00454,-0.0554,0.0744,1.0000
6.500,0.9689,0.01115,0.00480,-0.0540,0.0641,1.0000
6.750,0.9897,0.01146,0.00507,-0.0527,0.0560,1.0000
7.000,1.0105,0.01176,0.00534,-0.0514,0.0496,1.0000
7.250,1.0311,0.01208,0.00562,-0.0500,0.0442,1.0000
7.500,1.0521,0.01236,0.00590,-0.0487,0.0403,1.0000
7.750,1.0723,0.01269,0.00621,-0.0473,0.0361,1.0000
8.000,1.0930,0.01299,0.00650,-0.0460,0.0330,1.0000
8.500,1.1329,0.01366,0.00716,-0.0432,0.0270,1.0000
8.750,1.1522,0.01402,0.00752,-0.0417,0.0248,1.0000
9.000,1.1717,0.01436,0.00787,-0.0403,0.0231,1.0000
9.250,1.1905,0.01472,0.00824,-0.0387,0.0214,1.0000
9.500,1.2082,0.01513,0.00865,-0.0370,0.0198,1.0000
9.750,1.2250,0.01549,0.00903,-0.0351,0.0188,1.0000
10.000,1.2407,0.01586,0.00943,-0.0330,0.0178,1.0000
10.250,1.2555,0.01629,0.00988,-0.0308,0.0168,1.0000
10.500,1.2699,0.01676,0.01036,-0.0286,0.0158,1.0000
10.750,1.2855,0.01719,0.01084,-0.0266,0.0152,1.0000
11.000,1.3006,0.01766,0.01134,-0.0247,0.0148,1.0000
11.250,1.3153,0.01817,0.01189,-0.0227,0.0142,1.0000
11.500,1.3292,0.01873,0.01248,-0.0207,0.0137,1.0000
11.750,1.3422,0.01936,0.01314,-0.0187,0.0132,1.0000
12.000,1.3546,0.02005,0.01388,-0.0167,0.0129,1.0000
12.250,1.3669,0.02076,0.01463,-0.0148,0.0126,1.0000
12.500,1.3795,0.02147,0.01540,-0.0130,0.0123,1.0000
12.750,1.3913,0.02225,0.01624,-0.0112,0.0121,1.0000
13.000,1.4030,0.02307,0.01712,-0.0096,0.0119,1.0000
13.250,1.4140,0.02396,0.01807,-0.0079,0.0116,1.0000
13.500,1.4238,0.02497,0.01914,-0.0063,0.0114,1.0000
13.750,1.4337,0.02603,0.02025,-0.0048,0.0111,1.0000
14.000,1.4421,0.02722,0.02150,-0.0034,0.0109,1.0000
14.250,1.4498,0.02854,0.02288,-0.0020,0.0106,1.0000
14.500,1.4563,0.03001,0.02442,-0.0008,0.0104,1.0000
14.750,1.4602,0.03177,0.02625,0.0004,0.0102,1.0000
15.000,1.4635,0.03368,0.02825,0.0014,0.0100,1.0000
15.250,1.4659,0.03575,0.03041,0.0022,0.0099,1.0000
15.500,1.4708,0.03767,0.03241,0.0028,0.0098,1.0000
15.750,1.4746,0.03978,0.03460,0.0032,0.0098,1.0000
16.000,1.4769,0.04211,0.03703,0.0034,0.0096,1.0000
16.250,1.4780,0.04466,0.03967,0.0035,0.0095,1.0000
16.500,1.4787,0.04735,0.04246,0.0034,0.0095,1.0000
16.750,1.4761,0.05052,0.04573,0.0031,0.0094,1.0000
17.000,1.4745,0.05365,0.04896,0.0026,0.0092,1.0000
17.250,1.4708,0.05715,0.05256,0.0019,0.0091,1.0000
17.500,1.4683,0.06059,0.05608,0.0011,0.0089,1.0000
17.750,1.4594,0.06495,0.06056,-0.0001,0.0090,1.0000
18.000,1.4549,0.06877,0.06447,-0.0012,0.0088,1.0000
18.250,1.4435,0.07371,0.06953,-0.0028,0.0088,1.0000
18.500,1.4333,0.07853,0.07445,-0.0044,0.0088,1.0000
18.750,1.4239,0.08331,0.07933,-0.0061,0.0086,1.0000
19.000,1.4104,0.08884,0.08497,-0.0082,0.0086,1.0000
19.250,1.3960,0.09464,0.09089,-0.0105,0.0086,1.0000
