Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca4415-il-100000-n5
Airfoil,naca4415-il
Reynolds number,100000
Ncrit,5
Mach,0
Max Cl/Cd,50.6976
Max Cl/Cd alpha,6.25
Url,http://airfoiltools.com/polar/csv?polar=xf-naca4415-il-100000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-11.500,-0.6540,0.05863,0.05283,-0.0780,1.0000,0.0386
-11.250,-0.6883,0.05473,0.04886,-0.0776,1.0000,0.0383
-11.000,-0.7241,0.05230,0.04637,-0.0739,1.0000,0.0382
-10.750,-0.7502,0.04908,0.04288,-0.0718,0.9966,0.0383
-10.500,-0.7437,0.04577,0.03930,-0.0736,0.9896,0.0390
-10.250,-0.7265,0.04365,0.03705,-0.0750,0.9839,0.0399
-10.000,-0.7127,0.04145,0.03464,-0.0756,0.9771,0.0410
-9.750,-0.6954,0.03891,0.03175,-0.0768,0.9715,0.0427
-9.500,-0.6811,0.03701,0.02961,-0.0764,0.9641,0.0444
-9.250,-0.6560,0.03577,0.02829,-0.0774,0.9592,0.0464
-9.000,-0.6391,0.03412,0.02635,-0.0769,0.9522,0.0486
-8.750,-0.6154,0.03279,0.02490,-0.0773,0.9467,0.0507
-8.500,-0.5904,0.03166,0.02364,-0.0777,0.9416,0.0536
-8.250,-0.5705,0.03056,0.02237,-0.0770,0.9342,0.0568
-8.000,-0.5409,0.02960,0.02130,-0.0781,0.9299,0.0608
-7.750,-0.5211,0.02875,0.02034,-0.0771,0.9224,0.0646
-7.500,-0.4943,0.02788,0.01930,-0.0773,0.9167,0.0699
-7.250,-0.4617,0.02711,0.01850,-0.0787,0.9131,0.0757
-7.000,-0.4443,0.02647,0.01775,-0.0770,0.9042,0.0810
-6.750,-0.4139,0.02577,0.01690,-0.0777,0.8993,0.0886
-6.500,-0.3795,0.02511,0.01623,-0.0792,0.8961,0.0965
-6.250,-0.3632,0.02468,0.01574,-0.0771,0.8862,0.1028
-6.000,-0.3304,0.02408,0.01498,-0.0780,0.8819,0.1121
-5.750,-0.2994,0.02357,0.01447,-0.0787,0.8773,0.1204
-5.500,-0.2786,0.02318,0.01402,-0.0774,0.8685,0.1280
-5.250,-0.2440,0.02269,0.01339,-0.0786,0.8644,0.1387
-5.000,-0.2180,0.02229,0.01303,-0.0782,0.8577,0.1471
-4.750,-0.1911,0.02187,0.01255,-0.0779,0.8505,0.1564
-4.500,-0.1547,0.02137,0.01198,-0.0794,0.8465,0.1674
-4.250,-0.1320,0.02102,0.01165,-0.0784,0.8381,0.1756
-4.000,-0.1004,0.02061,0.01115,-0.0789,0.8319,0.1868
-3.750,-0.0620,0.02009,0.01065,-0.0808,0.8280,0.1989
-3.500,-0.0428,0.01985,0.01042,-0.0790,0.8180,0.2086
-3.250,-0.0076,0.01943,0.00997,-0.0802,0.8124,0.2226
-3.000,0.0199,0.01915,0.00967,-0.0799,0.8048,0.2366
-2.750,0.0480,0.01883,0.00939,-0.0798,0.7968,0.2514
-2.500,0.0866,0.01840,0.00895,-0.0816,0.7920,0.2711
-2.250,0.1048,0.01826,0.00886,-0.0796,0.7809,0.2869
-2.000,0.1416,0.01787,0.00848,-0.0810,0.7750,0.3105
-1.750,0.1620,0.01772,0.00838,-0.0795,0.7643,0.3317
-1.500,0.1966,0.01733,0.00808,-0.0805,0.7577,0.3616
-1.250,0.2181,0.01717,0.00800,-0.0792,0.7472,0.3921
-1.000,0.2518,0.01677,0.00776,-0.0800,0.7399,0.4400
-0.750,0.2736,0.01656,0.00777,-0.0787,0.7295,0.4976
-0.500,0.3071,0.01613,0.00763,-0.0794,0.7220,0.5904
-0.250,0.3302,0.01593,0.00772,-0.0780,0.7114,0.6830
0.000,0.3826,0.01562,0.00769,-0.0820,0.7041,0.7993
0.250,0.4602,0.01568,0.00783,-0.0916,0.6933,0.8954
0.500,0.5273,0.01572,0.00774,-0.0992,0.6844,0.9424
0.750,0.5734,0.01588,0.00781,-0.1028,0.6733,0.9759
