Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca0021-il-200000-n5
Airfoil,naca0021-il
Reynolds number,200000
Ncrit,5
Mach,0
Max Cl/Cd,43.591
Max Cl/Cd alpha,9.5
Url,http://airfoiltools.com/polar/csv?polar=xf-naca0021-il-200000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-0.250,-0.0251,0.01313,0.00512,-0.0007,0.5892,0.5642
0.000,0.0000,0.01313,0.00511,0.0000,0.5768,0.5768
0.250,0.0251,0.01313,0.00512,0.0007,0.5642,0.5892
0.500,0.0504,0.01314,0.00513,0.0013,0.5517,0.6023
1.000,0.1008,0.01319,0.00519,0.0027,0.5273,0.6282
1.250,0.1258,0.01323,0.00523,0.0034,0.5158,0.6412
1.500,0.1510,0.01327,0.00529,0.0041,0.5036,0.6544
1.750,0.1760,0.01333,0.00535,0.0048,0.4923,0.6681
2.000,0.2012,0.01339,0.00544,0.0055,0.4804,0.6813
2.250,0.2262,0.01346,0.00552,0.0062,0.4691,0.6951
2.500,0.2511,0.01355,0.00562,0.0070,0.4576,0.7086
2.750,0.2762,0.01363,0.00573,0.0077,0.4464,0.7222
3.000,0.3006,0.01375,0.00583,0.0085,0.4353,0.7363
3.250,0.3260,0.01385,0.00599,0.0091,0.4243,0.7496
3.500,0.3501,0.01400,0.00612,0.0100,0.4137,0.7631
3.750,0.3753,0.01413,0.00629,0.0107,0.4028,0.7769
4.250,0.4241,0.01445,0.00663,0.0123,0.3817,0.8036
4.500,0.4486,0.01467,0.00684,0.0131,0.3714,0.8159
4.750,0.4733,0.01484,0.00704,0.0138,0.3607,0.8286
5.000,0.4971,0.01508,0.00727,0.0147,0.3507,0.8411
5.250,0.5221,0.01530,0.00751,0.0154,0.3400,0.8528
5.500,0.5450,0.01555,0.00774,0.0164,0.3303,0.8653
5.750,0.5707,0.01583,0.00803,0.0169,0.3196,0.8756
6.000,0.5923,0.01609,0.00827,0.0181,0.3104,0.8883
6.250,0.6198,0.01643,0.00860,0.0182,0.2999,0.8970
6.500,0.6412,0.01672,0.00887,0.0194,0.2910,0.9090
6.750,0.6696,0.01710,0.00924,0.0192,0.2808,0.9167
7.000,0.6911,0.01741,0.00954,0.0203,0.2722,0.9281
7.250,0.7206,0.01784,0.00994,0.0197,0.2623,0.9347
7.500,0.7429,0.01819,0.01029,0.0205,0.2540,0.9452
7.750,0.7735,0.01866,0.01073,0.0196,0.2446,0.9509
8.000,0.8001,0.01909,0.01115,0.0195,0.2363,0.9590
8.250,0.8272,0.01958,0.01161,0.0191,0.2277,0.9657
8.500,0.8578,0.02006,0.01209,0.0180,0.2193,0.9713
8.750,0.8829,0.02059,0.01258,0.0178,0.2114,0.9785
9.000,0.9145,0.02110,0.01311,0.0163,0.2034,0.9829
9.250,0.9409,0.02171,0.01368,0.0156,0.1958,0.9891
9.500,0.9699,0.02225,0.01424,0.0145,0.1885,0.9938
9.750,0.9969,0.02293,0.01490,0.0135,0.1814,0.9987
10.000,1.0033,0.02337,0.01535,0.0165,0.1767,1.0000
10.250,1.0013,0.02378,0.01577,0.0210,0.1725,1.0000
10.500,0.9996,0.02432,0.01629,0.0253,0.1684,1.0000
10.750,1.0017,0.02491,0.01688,0.0288,0.1644,1.0000
11.000,1.0063,0.02552,0.01752,0.0318,0.1600,1.0000
11.250,1.0099,0.02631,0.01829,0.0347,0.1558,1.0000
11.500,1.0160,0.02714,0.01912,0.0370,0.1518,1.0000
11.750,1.0243,0.02799,0.02001,0.0389,0.1475,1.0000
12.000,1.0307,0.02905,0.02106,0.0408,0.1435,1.0000
12.250,1.0386,0.03014,0.02217,0.0423,0.1397,1.0000
12.500,1.0477,0.03124,0.02331,0.0435,0.1357,1.0000
12.750,1.0542,0.03258,0.02465,0.0447,0.1320,1.0000
13.000,1.0615,0.03395,0.02605,0.0457,0.1287,1.0000
13.250,1.0699,0.03531,0.02747,0.0465,0.1250,1.0000
13.500,1.0756,0.03693,0.02910,0.0473,0.1218,1.0000
13.750,1.0806,0.03869,0.03087,0.0479,0.1190,1.0000
14.000,1.0882,0.04029,0.03255,0.0484,0.1157,1.0000
14.250,1.0931,0.04218,0.03448,0.0487,0.1128,1.0000
14.500,1.0957,0.04435,0.03666,0.0490,0.1104,1.0000
14.750,1.1011,0.04632,0.03870,0.0491,0.1078,1.0000
15.000,1.1057,0.04845,0.04089,0.0491,0.1051,1.0000
15.250,1.1080,0.05085,0.04334,0.0490,0.1027,1.0000
15.500,1.1082,0.05351,0.04600,0.0487,0.1007,1.0000
15.750,1.1123,0.05586,0.04845,0.0485,0.0984,1.0000
16.000,1.1144,0.05847,0.05114,0.0481,0.0961,1.0000
16.250,1.1145,0.06134,0.05406,0.0475,0.0941,1.0000
16.500,1.1133,0.06440,0.05713,0.0468,0.0924,1.0000
16.750,1.1145,0.06727,0.06010,0.0462,0.0904,1.0000
17.000,1.1147,0.07031,0.06322,0.0454,0.0884,1.0000
17.250,1.1134,0.07356,0.06654,0.0444,0.0867,1.0000
17.500,1.1112,0.07695,0.06996,0.0434,0.0852,1.0000
17.750,1.1101,0.08023,0.07329,0.0424,0.0837,1.0000
18.000,1.1082,0.08371,0.07688,0.0412,0.0819,1.0000
18.250,1.1053,0.08737,0.08062,0.0399,0.0802,1.0000
18.500,1.1024,0.09104,0.08436,0.0385,0.0787,1.0000
18.750,1.1002,0.09461,0.08793,0.0372,0.0774,1.0000
19.000,1.0970,0.09840,0.09181,0.0357,0.0759,1.0000
19.250,1.0925,0.10244,0.09597,0.0340,0.0744,1.0000
