Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca0021-il-100000-n5
Airfoil,naca0021-il
Reynolds number,100000
Ncrit,5
Mach,0
Max Cl/Cd,35.6022
Max Cl/Cd alpha,8.5
Url,http://airfoiltools.com/polar/csv?polar=xf-naca0021-il-100000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-18.000,-0.9402,0.10752,0.09991,-0.0370,1.0000,0.1018
-17.750,-0.9328,0.10538,0.09779,-0.0377,1.0000,0.1038
-17.500,-0.9578,0.09795,0.09019,-0.0412,1.0000,0.1062
-17.250,-0.9909,0.08952,0.08148,-0.0450,1.0000,0.1087
-17.000,-0.9992,0.08512,0.07699,-0.0466,1.0000,0.1109
-16.750,-0.9955,0.08260,0.07448,-0.0473,1.0000,0.1131
-16.500,-1.0025,0.07853,0.07032,-0.0486,1.0000,0.1156
-16.250,-1.0153,0.07374,0.06534,-0.0502,1.0000,0.1183
-16.000,-1.0195,0.07026,0.06176,-0.0511,1.0000,0.1207
-15.750,-1.0163,0.06785,0.05937,-0.0515,1.0000,0.1232
-15.500,-1.0189,0.06474,0.05618,-0.0521,1.0000,0.1261
-15.250,-1.0251,0.06123,0.05251,-0.0528,1.0000,0.1291
-15.000,-1.0233,0.05880,0.05005,-0.0529,1.0000,0.1319
-14.750,-1.0209,0.05655,0.04779,-0.0529,1.0000,0.1348
-14.500,-1.0214,0.05400,0.04515,-0.0530,1.0000,0.1381
-14.250,-1.0237,0.05130,0.04227,-0.0529,1.0000,0.1417
-14.000,-1.0175,0.04963,0.04067,-0.0524,1.0000,0.1447
-13.750,-1.0148,0.04765,0.03865,-0.0519,1.0000,0.1482
-13.500,-1.0133,0.04558,0.03646,-0.0514,1.0000,0.1522
-13.250,-1.0085,0.04391,0.03477,-0.0506,1.0000,0.1558
-13.000,-1.0040,0.04231,0.03317,-0.0497,1.0000,0.1595
-12.750,-1.0002,0.04067,0.03145,-0.0486,1.0000,0.1639
-12.500,-0.9950,0.03921,0.02996,-0.0474,1.0000,0.1681
-12.250,-0.9897,0.03791,0.02868,-0.0460,1.0000,0.1722
-12.000,-0.9848,0.03661,0.02731,-0.0445,1.0000,0.1770
-11.750,-0.9793,0.03543,0.02609,-0.0427,1.0000,0.1817
-11.500,-0.9744,0.03437,0.02508,-0.0407,1.0000,0.1861
-11.250,-0.9701,0.03337,0.02402,-0.0385,1.0000,0.1912
-11.000,-0.9657,0.03245,0.02309,-0.0360,1.0000,0.1962
-10.750,-0.9631,0.03164,0.02232,-0.0330,1.0000,0.2008
-10.500,-0.9614,0.03091,0.02155,-0.0297,1.0000,0.2062
-10.250,-0.9600,0.03024,0.02087,-0.0262,1.0000,0.2113
-10.000,-0.9613,0.02966,0.02035,-0.0221,1.0000,0.2159
-9.750,-0.9641,0.02916,0.01983,-0.0176,1.0000,0.2211
-9.500,-0.9682,0.02873,0.01935,-0.0127,1.0000,0.2262
-9.250,-0.9754,0.02836,0.01905,-0.0071,1.0000,0.2304
-9.000,-0.9797,0.02800,0.01870,-0.0020,1.0000,0.2355
-8.750,-0.9798,0.02764,0.01827,0.0023,1.0000,0.2416
-8.500,-0.9662,0.02715,0.01787,0.0041,0.9973,0.2483
-8.250,-0.9335,0.02663,0.01727,0.0022,0.9916,0.2585
-8.000,-0.9040,0.02607,0.01679,0.0011,0.9844,0.2674
-7.750,-0.8699,0.02558,0.01625,-0.0009,0.9784,0.2782
-7.500,-0.8414,0.02509,0.01582,-0.0016,0.9702,0.2878
-7.250,-0.8072,0.02462,0.01535,-0.0035,0.9640,0.2987
-7.000,-0.7788,0.02420,0.01494,-0.0041,0.9554,0.3093
-6.750,-0.7451,0.02376,0.01455,-0.0056,0.9487,0.3201
-6.500,-0.7144,0.02337,0.01412,-0.0066,0.9409,0.3319
-6.250,-0.6831,0.02297,0.01380,-0.0075,0.9329,0.3426
-6.000,-0.6474,0.02256,0.01338,-0.0093,0.9270,0.3549
-5.750,-0.6236,0.02224,0.01310,-0.0086,0.9157,0.3654
-5.500,-0.5883,0.02183,0.01272,-0.0101,0.9093,0.3774
-5.250,-0.5654,0.02155,0.01244,-0.0092,0.8974,0.3886
-5.000,-0.5319,0.02118,0.01212,-0.0102,0.8900,0.4002
-4.750,-0.5085,0.02092,0.01182,-0.0094,0.8780,0.4120
-4.500,-0.4764,0.02057,0.01155,-0.0100,0.8698,0.4233
-4.250,-0.4526,0.02033,0.01129,-0.0091,0.8575,0.4350
-4.000,-0.4218,0.02001,0.01103,-0.0094,0.8485,0.4468
-3.750,-0.3976,0.01980,0.01082,-0.0086,0.8358,0.4583
-3.500,-0.3676,0.01951,0.01054,-0.0087,0.8263,0.4709
-3.250,-0.3435,0.01933,0.01040,-0.0077,0.8129,0.4821
-3.000,-0.3136,0.01906,0.01008,-0.0078,0.8032,0.4954
-2.750,-0.2897,0.01892,0.01002,-0.0068,0.7890,0.5063
-2.500,-0.2623,0.01872,0.00978,-0.0064,0.7775,0.5194
-2.250,-0.2360,0.01857,0.00968,-0.0058,0.7643,0.5311
-2.000,-0.2100,0.01842,0.00953,-0.0051,0.7513,0.5436
-1.750,-0.1825,0.01828,0.00937,-0.0047,0.7392,0.5565
-1.500,-0.1573,0.01819,0.00932,-0.0039,0.7251,0.5685
-1.250,-0.1306,0.01807,0.00914,-0.0033,0.7130,0.5823
-1.000,-0.1044,0.01802,0.00915,-0.0027,0.6989,0.5940
-0.750,-0.0788,0.01795,0.00906,-0.0019,0.6858,0.6074
-0.500,-0.0516,0.01791,0.00901,-0.0014,0.6731,0.6202
-0.250,-0.0263,0.01789,0.00903,-0.0006,0.6591,0.6329
0.000,0.0000,0.01787,0.00894,0.0000,0.6469,0.6469
0.250,0.0263,0.01789,0.00903,0.0006,0.6329,0.6591
0.500,0.0516,0.01791,0.00901,0.0014,0.6202,0.6731
0.750,0.0788,0.01795,0.00906,0.0019,0.6074,0.6858
1.000,0.1044,0.01802,0.00915,0.0027,0.5940,0.6989
1.250,0.1306,0.01807,0.00914,0.0033,0.5823,0.7130
1.500,0.1573,0.01819,0.00932,0.0039,0.5685,0.7251
1.750,0.1825,0.01828,0.00937,0.0047,0.5565,0.7392
