Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca0008-il-1000000-n5
Airfoil,naca0008-il
Reynolds number,1000000
Ncrit,5
Mach,0
Max Cl/Cd,69.9319
Max Cl/Cd alpha,7.5
Url,http://airfoiltools.com/polar/csv?polar=xf-naca0008-il-1000000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-14.750,-1.1463,0.07972,0.07766,0.0075,1.0000,0.0030
-14.500,-1.2338,0.05381,0.05138,-0.0118,1.0000,0.0029
-14.250,-1.2589,0.04515,0.04248,-0.0191,1.0000,0.0029
-14.000,-1.2717,0.04050,0.03764,-0.0213,1.0000,0.0029
-13.750,-1.2809,0.03724,0.03420,-0.0211,1.0000,0.0029
-13.500,-1.2853,0.03488,0.03168,-0.0195,1.0000,0.0030
-13.250,-1.2845,0.03298,0.02963,-0.0175,1.0000,0.0030
-13.000,-1.2770,0.03122,0.02771,-0.0161,1.0000,0.0030
-12.750,-1.2734,0.02879,0.02505,-0.0144,1.0000,0.0031
-12.500,-1.2627,0.02700,0.02308,-0.0132,1.0000,0.0032
-12.250,-1.2481,0.02555,0.02149,-0.0121,1.0000,0.0033
-12.000,-1.2314,0.02431,0.02011,-0.0112,1.0000,0.0034
-11.750,-1.2131,0.02320,0.01888,-0.0104,1.0000,0.0035
-11.500,-1.1938,0.02218,0.01773,-0.0096,1.0000,0.0037
-11.250,-1.1737,0.02123,0.01666,-0.0089,1.0000,0.0038
-11.000,-1.1529,0.02032,0.01564,-0.0083,1.0000,0.0039
-10.750,-1.1316,0.01946,0.01466,-0.0076,1.0000,0.0040
-10.500,-1.1096,0.01865,0.01375,-0.0070,1.0000,0.0042
-10.250,-1.0872,0.01789,0.01288,-0.0065,1.0000,0.0044
-10.000,-1.0643,0.01719,0.01208,-0.0060,1.0000,0.0045
-9.750,-1.0408,0.01656,0.01136,-0.0055,1.0000,0.0046
-9.500,-1.0181,0.01575,0.01042,-0.0049,1.0000,0.0049
-9.250,-0.9946,0.01507,0.00967,-0.0044,1.0000,0.0052
-9.000,-0.9704,0.01451,0.00906,-0.0040,1.0000,0.0056
-8.750,-0.9458,0.01402,0.00852,-0.0036,1.0000,0.0060
-8.500,-0.9210,0.01355,0.00799,-0.0032,1.0000,0.0064
-8.250,-0.8959,0.01312,0.00750,-0.0028,1.0000,0.0067
-8.000,-0.8711,0.01263,0.00694,-0.0024,1.0000,0.0072
-7.750,-0.8462,0.01214,0.00642,-0.0020,1.0000,0.0080
-7.500,-0.8210,0.01174,0.00596,-0.0016,1.0000,0.0088
-7.250,-0.7956,0.01138,0.00556,-0.0012,1.0000,0.0096
-7.000,-0.7701,0.01102,0.00517,-0.0008,1.0000,0.0106
-6.750,-0.7448,0.01067,0.00484,-0.0004,1.0000,0.0130
-6.500,-0.7193,0.01037,0.00454,-0.0001,1.0000,0.0151
-6.250,-0.6938,0.01009,0.00430,0.0003,1.0000,0.0189
-6.000,-0.6681,0.00988,0.00407,0.0007,1.0000,0.0214
-5.750,-0.6424,0.00971,0.00388,0.0011,1.0000,0.0226
-5.500,-0.6169,0.00956,0.00372,0.0016,1.0000,0.0232
-5.250,-0.5921,0.00926,0.00339,0.0022,1.0000,0.0252
-5.000,-0.5672,0.00902,0.00315,0.0028,1.0000,0.0273
-4.750,-0.5422,0.00882,0.00295,0.0034,1.0000,0.0290
-4.500,-0.5111,0.00863,0.00275,0.0026,0.9981,0.0308
-4.250,-0.4778,0.00846,0.00256,0.0013,0.9956,0.0323
-4.000,-0.4451,0.00825,0.00234,0.0002,0.9926,0.0348
-3.750,-0.4129,0.00804,0.00215,-0.0008,0.9883,0.0387
-3.500,-0.3806,0.00786,0.00199,-0.0018,0.9835,0.0426
-3.250,-0.3489,0.00764,0.00182,-0.0027,0.9769,0.0551
-3.000,-0.3183,0.00737,0.00166,-0.0034,0.9683,0.0799
-2.750,-0.2883,0.00714,0.00152,-0.0039,0.9573,0.1038
-2.500,-0.2600,0.00691,0.00138,-0.0040,0.9424,0.1331
