Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca2410-il-1000000-n5
Airfoil,naca2410-il
Reynolds number,1000000
Ncrit,5
Mach,0
Max Cl/Cd,83.7258
Max Cl/Cd alpha,3.25
Url,http://airfoiltools.com/polar/csv?polar=xf-naca2410-il-1000000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-15.750,-0.9011,0.10848,0.10636,-0.0108,1.0000,0.0069
-15.500,-1.0391,0.07950,0.07709,-0.0278,1.0000,0.0063
-15.250,-1.2124,0.03950,0.03642,-0.0604,1.0000,0.0057
-15.000,-1.2259,0.03501,0.03174,-0.0631,1.0000,0.0057
-14.750,-1.2312,0.03253,0.02911,-0.0623,1.0000,0.0058
-14.500,-1.2286,0.03066,0.02710,-0.0610,1.0000,0.0058
-14.250,-1.2195,0.02907,0.02537,-0.0601,1.0000,0.0059
-14.000,-1.2073,0.02768,0.02386,-0.0593,1.0000,0.0060
-13.750,-1.1966,0.02601,0.02205,-0.0583,1.0000,0.0062
-13.500,-1.1824,0.02466,0.02057,-0.0574,1.0000,0.0064
-13.250,-1.1661,0.02352,0.01933,-0.0565,1.0000,0.0066
-13.000,-1.1485,0.02251,0.01823,-0.0557,1.0000,0.0068
-12.750,-1.1301,0.02160,0.01723,-0.0548,1.0000,0.0070
-12.500,-1.1112,0.02075,0.01629,-0.0539,1.0000,0.0072
-12.250,-1.0920,0.01998,0.01542,-0.0529,1.0000,0.0075
-12.000,-1.0728,0.01925,0.01461,-0.0518,1.0000,0.0077
-11.750,-1.0533,0.01858,0.01384,-0.0507,1.0000,0.0079
-11.500,-1.0334,0.01796,0.01314,-0.0496,1.0000,0.0081
-11.250,-1.0142,0.01727,0.01237,-0.0484,1.0000,0.0084
-11.000,-0.9949,0.01661,0.01165,-0.0471,1.0000,0.0088
-10.750,-0.9752,0.01604,0.01102,-0.0459,1.0000,0.0092
-10.500,-0.9495,0.01547,0.01040,-0.0459,0.9993,0.0096
-10.250,-0.9199,0.01494,0.00979,-0.0467,0.9980,0.0102
-10.000,-0.8898,0.01446,0.00924,-0.0475,0.9966,0.0107
-9.750,-0.8596,0.01390,0.00864,-0.0483,0.9953,0.0115
-9.500,-0.8290,0.01341,0.00811,-0.0493,0.9941,0.0125
-9.250,-0.7998,0.01299,0.00765,-0.0498,0.9921,0.0134
-9.000,-0.7696,0.01260,0.00720,-0.0505,0.9901,0.0141
-8.750,-0.7389,0.01219,0.00679,-0.0514,0.9884,0.0157
-8.500,-0.7074,0.01185,0.00644,-0.0524,0.9868,0.0172
-8.250,-0.6758,0.01154,0.00609,-0.0533,0.9852,0.0186
-8.000,-0.6467,0.01124,0.00580,-0.0537,0.9819,0.0204
-7.750,-0.6170,0.01099,0.00554,-0.0542,0.9783,0.0219
-7.500,-0.5860,0.01075,0.00527,-0.0550,0.9751,0.0231
-7.250,-0.5571,0.01053,0.00501,-0.0552,0.9697,0.0239
-7.000,-0.5280,0.01021,0.00468,-0.0555,0.9637,0.0256
-6.750,-0.4999,0.00997,0.00443,-0.0556,0.9573,0.0269
-6.500,-0.4720,0.00977,0.00420,-0.0556,0.9504,0.0281
-6.250,-0.4443,0.00958,0.00398,-0.0555,0.9436,0.0291
-6.000,-0.4169,0.00940,0.00376,-0.0553,0.9355,0.0298
-5.750,-0.3895,0.00923,0.00354,-0.0552,0.9274,0.0305
-5.500,-0.3626,0.00896,0.00323,-0.0549,0.9183,0.0322
-5.250,-0.3355,0.00876,0.00300,-0.0547,0.9087,0.0337
-5.000,-0.3083,0.00859,0.00279,-0.0545,0.8986,0.0352
-4.750,-0.2811,0.00844,0.00260,-0.0542,0.8875,0.0364
-4.500,-0.2536,0.00831,0.00242,-0.0541,0.8758,0.0374
-4.250,-0.2262,0.00819,0.00224,-0.0539,0.8635,0.0386
-4.000,-0.1988,0.00804,0.00206,-0.0537,0.8506,0.0422
-3.750,-0.1714,0.00792,0.00191,-0.0535,0.8370,0.0461
-3.500,-0.1441,0.00779,0.00177,-0.0533,0.8226,0.0537
-3.250,-0.1168,0.00766,0.00163,-0.0532,0.8075,0.0658
-3.000,-0.0894,0.00755,0.00152,-0.0530,0.7919,0.0794
-2.750,-0.0619,0.00745,0.00142,-0.0529,0.7759,0.0926
-2.500,-0.0344,0.00737,0.00132,-0.0527,0.7589,0.1069
-2.250,-0.0069,0.00729,0.00124,-0.0526,0.7420,0.1233
-2.000,0.0206,0.00723,0.00117,-0.0525,0.7245,0.1415
-1.750,0.0480,0.00715,0.00111,-0.0524,0.7071,0.1628
-1.250,0.1028,0.00695,0.00101,-0.0522,0.6720,0.2321
-1.000,0.1303,0.00688,0.00098,-0.0522,0.6538,0.2630
-0.750,0.1579,0.00684,0.00096,-0.0521,0.6358,0.2894
-0.250,0.2125,0.00665,0.00094,-0.0520,0.6002,0.3830
0.000,0.2398,0.00658,0.00095,-0.0519,0.5828,0.4290
0.250,0.2668,0.00646,0.00096,-0.0518,0.5656,0.4950
0.500,0.2936,0.00631,0.00099,-0.0516,0.5484,0.5720
0.750,0.3207,0.00623,0.00103,-0.0515,0.5316,0.6289
1.000,0.3477,0.00618,0.00108,-0.0513,0.5157,0.6801
1.250,0.3745,0.00613,0.00113,-0.0510,0.5001,0.7301
1.500,0.4007,0.00607,0.00119,-0.0506,0.4841,0.7846
1.750,0.4262,0.00601,0.00127,-0.0500,0.4685,0.8423
2.000,0.4506,0.00601,0.00136,-0.0490,0.4507,0.8950
2.250,0.4751,0.00616,0.00146,-0.0481,0.4154,0.9381
2.500,0.5050,0.00643,0.00157,-0.0486,0.3720,0.9664
2.750,0.5375,0.00669,0.00168,-0.0497,0.3371,0.9825
3.000,0.5706,0.00692,0.00179,-0.0509,0.3096,0.9926
3.250,0.6045,0.00722,0.00194,-0.0525,0.2735,1.0000
3.500,0.6286,0.00758,0.00211,-0.0518,0.2342,1.0000
