Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca4421-il-100000-n5
Airfoil,naca4421-il
Reynolds number,100000
Ncrit,5
Mach,0
Max Cl/Cd,41.8512
Max Cl/Cd alpha,5.5
Url,http://airfoiltools.com/polar/csv?polar=xf-naca4421-il-100000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-14.500,-0.7162,0.07173,0.06475,-0.0867,1.0000,0.0912
-14.250,-0.7909,0.06184,0.05454,-0.0897,1.0000,0.0918
-14.000,-0.8364,0.05663,0.04912,-0.0893,1.0000,0.0925
-13.750,-0.8749,0.05286,0.04515,-0.0872,1.0000,0.0932
-13.500,-0.8749,0.05134,0.04367,-0.0865,0.9984,0.0943
-13.250,-0.8633,0.04920,0.04147,-0.0888,0.9938,0.0961
-13.000,-0.8587,0.04671,0.03881,-0.0905,0.9880,0.0982
-12.750,-0.8586,0.04413,0.03594,-0.0915,0.9812,0.1006
-12.500,-0.8475,0.04276,0.03452,-0.0917,0.9752,0.1026
-12.250,-0.8346,0.04169,0.03342,-0.0915,0.9686,0.1048
-12.000,-0.8199,0.04030,0.03186,-0.0918,0.9633,0.1077
-11.750,-0.8120,0.03889,0.03024,-0.0906,0.9547,0.1105
-11.500,-0.7851,0.03806,0.02946,-0.0918,0.9504,0.1133
-11.250,-0.7717,0.03714,0.02844,-0.0907,0.9426,0.1163
-11.000,-0.7530,0.03592,0.02700,-0.0906,0.9363,0.1200
-10.750,-0.7223,0.03518,0.02631,-0.0921,0.9328,0.1232
-10.500,-0.7107,0.03450,0.02555,-0.0900,0.9236,0.1264
-10.250,-0.6862,0.03351,0.02436,-0.0905,0.9183,0.1306
-10.000,-0.6531,0.03279,0.02369,-0.0921,0.9152,0.1343
-9.750,-0.6414,0.03224,0.02306,-0.0898,0.9053,0.1377
-9.500,-0.6138,0.03140,0.02206,-0.0904,0.9003,0.1422
