Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca6412-il-1000000-n5
Airfoil,naca6412-il
Reynolds number,1000000
Ncrit,5
Mach,0
Max Cl/Cd,136.614
Max Cl/Cd alpha,5
Url,http://airfoiltools.com/polar/csv?polar=xf-naca6412-il-1000000-n5

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-2.250,0.3958,0.00828,0.00174,-0.1374,0.5996,0.0699
-2.000,0.4222,0.00828,0.00171,-0.1370,0.5888,0.0768
-1.500,0.4754,0.00826,0.00166,-0.1364,0.5697,0.0927
-1.250,0.5019,0.00828,0.00165,-0.1360,0.5602,0.1001
-1.000,0.5286,0.00828,0.00165,-0.1358,0.5515,0.1084
-0.750,0.5549,0.00831,0.00166,-0.1354,0.5423,0.1176
-0.500,0.5817,0.00832,0.00167,-0.1351,0.5347,0.1270
-0.250,0.6081,0.00834,0.00169,-0.1348,0.5268,0.1386
0.000,0.6347,0.00836,0.00172,-0.1345,0.5198,0.1513
0.250,0.6612,0.00838,0.00175,-0.1342,0.5125,0.1663
0.500,0.6874,0.00842,0.00179,-0.1338,0.5062,0.1809
0.750,0.7142,0.00843,0.00184,-0.1336,0.5004,0.1966
1.000,0.7403,0.00847,0.00189,-0.1332,0.4938,0.2159
1.250,0.7667,0.00851,0.00195,-0.1329,0.4883,0.2334
1.500,0.7932,0.00853,0.00201,-0.1326,0.4829,0.2532
1.750,0.8194,0.00857,0.00209,-0.1323,0.4777,0.2761
2.000,0.8453,0.00861,0.00217,-0.1319,0.4729,0.3031
2.250,0.8717,0.00862,0.00225,-0.1316,0.4685,0.3319
2.500,0.8977,0.00863,0.00234,-0.1313,0.4637,0.3687
2.750,0.9190,0.00822,0.00254,-0.1302,0.4590,0.6379
3.000,0.9909,0.00776,0.00282,-0.1405,0.4530,0.9999
3.250,1.0178,0.00787,0.00291,-0.1403,0.4486,0.9999
3.500,1.0442,0.00800,0.00301,-0.1400,0.4439,0.9999
3.750,1.0703,0.00814,0.00313,-0.1397,0.4390,0.9999
4.000,1.0973,0.00825,0.00323,-0.1396,0.4344,0.9999
4.250,1.1238,0.00837,0.00334,-0.1394,0.4301,0.9999
4.500,1.1499,0.00852,0.00347,-0.1391,0.4257,0.9999
4.750,1.1760,0.00866,0.00360,-0.1389,0.4208,0.9999
5.000,1.2022,0.00880,0.00373,-0.1386,0.4142,0.9999
5.250,1.2271,0.00900,0.00390,-0.1381,0.4066,0.9999
5.500,1.2526,0.00917,0.00405,-0.1378,0.3960,0.9999
5.750,1.2768,0.00941,0.00423,-0.1372,0.3832,0.9999
6.000,1.3004,0.00967,0.00444,-0.1365,0.3690,0.9999
6.250,1.3228,0.01001,0.00468,-0.1357,0.3497,0.9999
6.500,1.3451,0.01034,0.00493,-0.1348,0.3327,0.9999
6.750,1.3660,0.01075,0.00524,-0.1337,0.3133,0.9999
7.000,1.3848,0.01128,0.00563,-0.1322,0.2865,0.9999
7.250,1.4025,0.01181,0.00604,-0.1305,0.2641,0.9999
7.500,1.4173,0.01244,0.00651,-0.1284,0.2361,0.9999
7.750,1.4314,0.01312,0.00705,-0.1261,0.2085,0.9999
8.000,1.4447,0.01387,0.00764,-0.1238,0.1813,0.9999
8.250,1.4575,0.01464,0.00828,-0.1215,0.1568,0.9999
8.500,1.4687,0.01553,0.00901,-0.1190,0.1310,0.9999
8.750,1.4813,0.01634,0.00972,-0.1168,0.1108,0.9999
9.000,1.4924,0.01725,0.01052,-0.1145,0.0917,0.9999
9.250,1.5057,0.01805,0.01126,-0.1125,0.0788,0.9999
9.500,1.5189,0.01887,0.01203,-0.1106,0.0686,0.9999
9.750,1.5321,0.01971,0.01284,-0.1088,0.0603,0.9999
10.000,1.5459,0.02052,0.01364,-0.1071,0.0534,0.9999
10.250,1.5590,0.02140,0.01451,-0.1054,0.0477,0.9999
10.500,1.5716,0.02233,0.01543,-0.1038,0.0430,0.9999
10.750,1.5841,0.02328,0.01639,-0.1021,0.0388,0.9999
11.000,1.5963,0.02428,0.01741,-0.1005,0.0355,0.9999
11.250,1.6075,0.02538,0.01851,-0.0989,0.0322,0.9999
11.500,1.6192,0.02646,0.01962,-0.0974,0.0298,0.9999
11.750,1.6294,0.02768,0.02086,-0.0959,0.0273,0.9999
12.000,1.6398,0.02893,0.02214,-0.0944,0.0255,0.9999
12.250,1.6492,0.03028,0.02352,-0.0930,0.0235,0.9999
12.500,1.6573,0.03177,0.02504,-0.0915,0.0219,0.9999
12.750,1.6661,0.03324,0.02655,-0.0902,0.0205,0.9999
13.000,1.6733,0.03488,0.02824,-0.0889,0.0191,0.9999
13.250,1.6802,0.03662,0.03002,-0.0876,0.0181,0.9999
13.500,1.6874,0.03836,0.03181,-0.0865,0.0172,0.9999
13.750,1.6930,0.04029,0.03379,-0.0853,0.0163,0.9999
14.000,1.6974,0.04241,0.03596,-0.0842,0.0155,0.9999
14.250,1.7021,0.04456,0.03818,-0.0833,0.0148,0.9999
14.500,1.7069,0.04675,0.04043,-0.0824,0.0143,0.9999
14.750,1.7106,0.04908,0.04283,-0.0816,0.0138,0.9999
15.000,1.7131,0.05158,0.04539,-0.0809,0.0132,0.9999
15.250,1.7144,0.05429,0.04816,-0.0802,0.0127,0.9999
15.500,1.7146,0.05717,0.05111,-0.0796,0.0123,0.9999
15.750,1.7164,0.05992,0.05394,-0.0792,0.0120,0.9999
16.000,1.7170,0.06283,0.05693,-0.0788,0.0117,0.9999
16.250,1.7168,0.06587,0.06005,-0.0784,0.0114,0.9999
16.500,1.7159,0.06906,0.06331,-0.0782,0.0111,0.9999
16.750,1.7145,0.07235,0.06667,-0.0780,0.0109,0.9999
17.000,1.7122,0.07578,0.07017,-0.0780,0.0106,0.9999
17.250,1.7091,0.07931,0.07378,-0.0780,0.0103,0.9999
17.500,1.7048,0.08306,0.07761,-0.0780,0.0101,0.9999
17.750,1.6996,0.08699,0.08162,-0.0782,0.0099,0.9999
